# DATE Y - M - D    | DATE MJD          | Bull. A PM-x      | Bull. A PM-y      | Bull. A UT1-UTC   |
        8 612             54629.00            0.157099            0.527671           -0.4361853     
        8 613             54630.00            0.160605            0.526088           -0.4369326     
        8 614             54631.00            0.163899            0.524694           -0.4374937     
        8 615             54632.00            0.166804            0.523323           -0.4378231     
        8 616             54633.00            0.169592            0.521917           -0.4379904     
        8 617             54634.00            0.172447            0.520696           -0.4380619     
        8 618             54635.00            0.175199            0.519046           -0.4380281     
        8 619             54636.00            0.177810            0.517429           -0.4379526     
        8 620             54637.00            0.180392            0.515891           -0.4379037     
        8 621             54638.00            0.183647            0.514353           -0.4379105     
        8 622             54639.00            0.187021            0.512884           -0.4380976     
        8 623             54640.00            0.190254            0.511337           -0.4385214     
        8 624             54641.00            0.193610            0.509966           -0.4391961     
        8 625             54642.00            0.196478            0.508399           -0.4400646     
        8 626             54643.00            0.199454            0.507090           -0.4410350     
        8 627             54644.00            0.201949            0.505852           -0.4420641     
        8 628             54645.00            0.204218            0.504014           -0.4429832     
        8 629             54646.00            0.206565            0.502075           -0.4437721     
        8 630             54647.00            0.208768            0.499833           -0.4443814     
        8 7 1             54648.00            0.211323            0.497581           -0.4447523     
        8 7 2             54649.00            0.213580            0.495318           -0.4449383     
        8 7 3             54650.00            0.216222            0.493235           -0.4450816     
        8 7 4             54651.00            0.218849            0.491179           -0.4453575     
        8 7 5             54652.00            0.221746            0.489085           -0.4458278     
        8 7 6             54653.00            0.224678            0.487240           -0.4464683     
        8 7 7             54654.00            0.227234            0.485396           -0.4472475     
        8 7 8             54655.00            0.229868            0.483334           -0.4480642     
        8 7 9             54656.00            0.231861            0.481120           -0.4487483     
        8 710             54657.00            0.234220            0.479205           -0.4493252     
        8 711             54658.00            0.236500            0.477228           -0.4497292     
        8 712             54659.00            0.238832            0.474959           -0.4498696     
        8 713             54660.00            0.241225            0.472477           -0.4497823     
        8 714             54661.00            0.243377            0.469858           -0.4495394     
        8 715             54662.00            0.245325            0.467052           -0.4491865     
        8 716             54663.00            0.247895            0.464065           -0.4487735     
        8 717             54664.00            0.250591            0.461558           -0.4484048     
        8 718             54665.00            0.252969            0.459062           -0.4481626     
        8 719             54666.00            0.254993            0.456566           -0.4480685     
        8 720             54667.00            0.257220            0.453784           -0.4481963     
        8 721             54668.00            0.259625            0.450850           -0.4486138     
        8 722             54669.00            0.262320            0.447681           -0.4492286     
        8 723             54670.00            0.265079            0.444121           -0.4499483     
        8 724             54671.00            0.267807            0.440688           -0.4507187     
        8 725             54672.00            0.270233            0.437389           -0.4514709     
        8 726             54673.00            0.272853            0.434780           -0.4521029     
        8 727             54674.00            0.275002            0.432351           -0.4525179     
        8 728             54675.00            0.276746            0.429631           -0.4527156     
        8 729             54676.00            0.278351            0.426922           -0.4527711     
        8 730             54677.00            0.279429            0.424035           -0.4527361     
        8 731             54678.00            0.280242            0.421314           -0.4527940     
        8 8 1             54679.00            0.281035            0.418222           -0.4530109     
        8 8 2             54680.00            0.282289            0.415048           -0.4534408     
        8 8 3             54681.00            0.283695            0.411588           -0.4540529     
        8 8 4             54682.00            0.285280            0.408059           -0.4548412     
        8 8 5             54683.00            0.286998            0.404640           -0.4556283     
        8 8 6             54684.00            0.288582            0.401311           -0.4562937     
        8 8 7             54685.00            0.289947            0.398380           -0.4568056     
        8 8 8             54686.00            0.290906            0.395535           -0.4571376     
        8 8 9             54687.00            0.291401            0.392636           -0.4572811     
        8 810             54688.00            0.291955            0.389461           -0.4572746     
        8 811             54689.00            0.292402            0.386003           -0.4571446     
        8 812             54690.00            0.292769            0.382673           -0.4569326     
        8 813             54691.00            0.293015            0.379375           -0.4567201     
        8 814             54692.00            0.293053            0.376346           -0.4565993     
        8 815             54693.00            0.292999            0.373391           -0.4566137     
        8 816             54694.00            0.293561            0.370631           -0.4568022     
        8 817             54695.00            0.294179            0.368098           -0.4571491     
        8 818             54696.00            0.294451            0.365151           -0.4577139     
        8 819             54697.00            0.294803            0.361933           -0.4584636     
        8 820             54698.00            0.295376            0.358728           -0.4593235     
        8 821             54699.00            0.296147            0.355621           -0.4601367     
        8 822             54700.00            0.297077            0.352336           -0.4607817     
        8 823             54701.00            0.298086            0.349070           -0.4612468     
        8 824             54702.00            0.298577            0.346130           -0.4614924     
        8 825             54703.00            0.298220            0.343051           -0.4615812     
        8 826             54704.00            0.297872            0.339503           -0.4616370     
        8 827             54705.00            0.298059            0.335906           -0.4617679     
        8 828             54706.00            0.298260            0.332565           -0.4620571     
        8 829             54707.00            0.298251            0.329617           -0.4625417     
        8 830             54708.00            0.298496            0.326117           -0.4633170     
        8 831             54709.00            0.298633            0.322378           -0.4642819     
        8 9 1             54710.00            0.298716            0.318528           -0.4653393     
        8 9 2             54711.00            0.298940            0.314639           -0.4663946     
        8 9 3             54712.00            0.299214            0.310933           -0.4672815     
        8 9 4             54713.00            0.299016            0.307238           -0.4679607     
        8 9 5             54714.00            0.298713            0.303675           -0.4684816     
        8 9 6             54715.00            0.298286            0.299865           -0.4687831     
        8 9 7             54716.00            0.297903            0.296418           -0.4689628     
        8 9 8             54717.00            0.297580            0.293013           -0.4690837     
        8 9 9             54718.00            0.297264            0.289832           -0.4692033     
        8 910             54719.00            0.296940            0.286660           -0.4694480     
        8 911             54720.00            0.296513            0.283712           -0.4698500     
        8 912             54721.00            0.295781            0.280705           -0.4704801     
        8 913             54722.00            0.294495            0.277726           -0.4714103     
        8 914             54723.00            0.292864            0.274545           -0.4726334     
        8 915             54724.00            0.291449            0.271282           -0.4740963     
        8 916             54725.00            0.290759            0.268263           -0.4757110     
        8 917             54726.00            0.289325            0.265007           -0.4773303     
        8 918             54727.00            0.287912            0.261695           -0.4788009     
        8 919             54728.00            0.285904            0.258096           -0.4800227     
        8 920             54729.00            0.284208            0.254648           -0.4809882     
        8 921             54730.00            0.282228            0.251215           -0.4816868     
        8 922             54731.00            0.280197            0.247798           -0.4822636     
        8 923             54732.00            0.278400            0.244352           -0.4828578     
        8 924             54733.00            0.276535            0.240887           -0.4835052     
        8 925             54734.00            0.274763            0.237642           -0.4843035     
        8 926             54735.00            0.273062            0.234307           -0.4853665     
        8 927             54736.00            0.271333            0.231047           -0.4866152     
        8 928             54737.00            0.269818            0.227934           -0.4879853     
        8 929             54738.00            0.268290            0.225348           -0.4894209     
        8 930             54739.00            0.266486            0.222784           -0.4907852     
        810 1             54740.00            0.264602            0.220283           -0.4919945     
        810 2             54741.00            0.262448            0.217663           -0.4929939     
        810 3             54742.00            0.259901            0.214995           -0.4937467     
        810 4             54743.00            0.256871            0.212281           -0.4942866     
        810 5             54744.00            0.254357            0.209748           -0.4946794     
        810 6             54745.00            0.252100            0.207552           -0.4950269     
        810 7             54746.00            0.249692            0.205602           -0.4953602     
        810 8             54747.00            0.247204            0.203424           -0.4958376     
        810 9             54748.00            0.244844            0.200779           -0.4965120     
        81010             54749.00            0.242373            0.197920           -0.4974152     
        81011             54750.00            0.239665            0.194659           -0.4985506     
        81012             54751.00            0.237118            0.191711           -0.4999134     
        81013             54752.00            0.234803            0.189119           -0.5014366     
        81014             54753.00            0.232508            0.186780           -0.5030344     
        81015             54754.00            0.229752            0.184785           -0.5045366     
        81016             54755.00            0.227057            0.182446           -0.5059251     
        81017             54756.00            0.224494            0.180345           -0.5071375     
        81018             54757.00            0.221623            0.177788           -0.5081566     
        81019             54758.00            0.218926            0.175189           -0.5090559     
        81020             54759.00            0.216224            0.172747           -0.5100282     
        81021             54760.00            0.213750            0.170636           -0.5111140     
        81022             54761.00            0.211270            0.168658           -0.5123294     
        81023             54762.00            0.208403            0.166845           -0.5137313     
        81024             54763.00            0.205071            0.164896           -0.5153236     
        81025             54764.00            0.201208            0.162464           -0.5169794     
        81026             54765.00            0.197819            0.159914           -0.5186220     
        81027             54766.00            0.195257            0.157887           -0.5202139     
        81028             54767.00            0.193378            0.156760           -0.5216981     
        81029             54768.00            0.191133            0.155740           -0.5230005     
        81030             54769.00            0.188465            0.154383           -0.5240729     
        81031             54770.00            0.185764            0.152951           -0.5249524     
        811 1             54771.00            0.182575            0.151412           -0.5256984     
        811 2             54772.00            0.179474            0.149685           -0.5263107     
        811 3             54773.00            0.176457            0.148474           -0.5269285     
        811 4             54774.00            0.173389            0.147693           -0.5275926     
        811 5             54775.00            0.169767            0.146695           -0.5283034     
        811 6             54776.00            0.166543            0.145621           -0.5291449     
        811 7             54777.00            0.163861            0.144687           -0.5301834     
        811 8             54778.00            0.160888            0.143850           -0.5314319     
        811 9             54779.00            0.157708            0.142997           -0.5328838     
        81110             54780.00            0.154058            0.142192           -0.5345065     
        81111             54781.00            0.150396            0.141106           -0.5361813     
        81112             54782.00            0.146682            0.140273           -0.5377989     
        81113             54783.00            0.142557            0.139260           -0.5391959     
        81114             54784.00            0.138499            0.137970           -0.5403114     
        81115             54785.00            0.134481            0.136840           -0.5411708     
        81116             54786.00            0.130882            0.136139           -0.5419256     
        81117             54787.00            0.126971            0.135722           -0.5427715     
        81118             54788.00            0.123310            0.135467           -0.5438578     
        81119             54789.00            0.120617            0.135074           -0.5452703     
        81120             54790.00            0.118521            0.135151           -0.5469340     
        81121             54791.00            0.117044            0.135499           -0.5487638     
        81122             54792.00            0.115377            0.135960           -0.5506448     
        81123             54793.00            0.113362            0.136262           -0.5524718     
        81124             54794.00            0.110935            0.136656           -0.5541686     
        81125             54795.00            0.107725            0.137327           -0.5557059     
        81126             54796.00            0.104464            0.137144           -0.5570719     
        81127             54797.00            0.101255            0.136577           -0.5583160     
        81128             54798.00            0.098316            0.136201           -0.5593897     
        81129             54799.00            0.095133            0.135898           -0.5603349     
        81130             54800.00            0.091691            0.135591           -0.5612031     
        812 1             54801.00            0.088246            0.135334           -0.5620937     
        812 2             54802.00            0.084624            0.135228           -0.5630660     
        812 3             54803.00            0.080460            0.135118           -0.5641194     
        812 4             54804.00            0.076018            0.135086           -0.5652919     
        812 5             54805.00            0.071861            0.135167           -0.5666490     
        812 6             54806.00            0.068095            0.135336           -0.5681890     
        812 7             54807.00            0.064635            0.135123           -0.5698318     
        812 8             54808.00            0.061539            0.134596           -0.5715207     
        812 9             54809.00            0.059099            0.134351           -0.5731227     
        81210             54810.00            0.056601            0.134810           -0.5744959     
        81211             54811.00            0.053689            0.134978           -0.5756155     
        81212             54812.00            0.050411            0.134487           -0.5764885     
        81213             54813.00            0.047305            0.134438           -0.5771569     
        81214             54814.00            0.044793            0.134327           -0.5778642     
        81215             54815.00            0.042772            0.134500           -0.5787629     
