-0.00817383 -0.00415737 -0.00817374 -0.00415722 0.707083 -0.707125
-0.00763198 -0.00383274 -0.0076319 -0.00383262 0.707086 -0.707122
-0.0130883 -0.00642979 -0.013088 -0.0064292 0.999914 -8.41523e-05
-0.0125465 -0.00610516 -0.0125461 -0.00610464 0.999921 -7.65958e-05
-0.0120046 -0.00578053 -0.0120043 -0.00578008 0.707056 -0.707144
-0.0114502 -0.0054559 -0.0114499 -0.00545551 0.70706 -0.70714
-0.0109083 -0.00513127 -0.0109081 -0.00513094 0.707065 -0.707137
-0.0103665 -0.00480664 -0.0103663 -0.00480636 0.999946 -4.98267e-05
-0.009812 -0.00448201 -0.00981184 -0.00448177 0.707073 -0.707131
-0.00927014 -0.00415737 -0.00927001 -0.00415718 0.707076 -0.707128
-0.00872829 -0.00383274 -0.00872818 -0.00383259 0.70708 -0.707125
-0.00817383 -0.00350811 -0.00817374 -0.00350799 0.707083 -0.707123
-0.00763198 -0.00318348 -0.0076319 -0.00318338 0.999971 -2.4296e-05
-0.0136428 -0.00610516 -0.0136424 -0.00610456 0.707041 -0.707152
-0.0130883 -0.00578053 -0.013088 -0.00578 0.707046 -0.707148
-0.0125465 -0.0054559 -0.0125461 -0.00545544 0.707051 -0.707145
-0.0120046 -0.00513127 -0.0120043 -0.00513088 0.999928 -6.15972e-05
-0.0114502 -0.00480664 -0.0114499 -0.0048063 0.70706 -0.707138
-0.0109083 -0.00448201 -0.0109081 -0.00448172 0.707065 -0.707134
-0.0103665 -0.00415737 -0.0103663 -0.00415714 0.707069 -0.707131
-0.009812 -0.00383274 -0.00981184 -0.00383255 0.999952 -3.76062e-05
-0.00927014 -0.00350811 -0.00927001 -0.00350795 0.707076 -0.707125
-0.00872829 -0.00318348 -0.00872818 -0.00318335 0.999962 -2.77859e-05
-0.00817383 -0.00285885 -0.00817374 -0.00285875 0.999967 -2.33675e-05
-0.00763198 -0.00253422 -0.0076319 -0.00253414 0.707086 -0.707118
-0.0141846 -0.00578053 -0.0141842 -0.00577992 0.999899 -8.19915e-05
-0.0136428 -0.0054559 -0.0136424 -0.00545536 0.707041 -0.707149
-0.0130883 -0.00513127 -0.013088 -0.00513081 0.999914 -6.71575e-05
-0.0125465 -0.00480664 -0.0125461 -0.00480624 0.707051 -0.707141
-0.0120046 -0.00448201 -0.0120043 -0.00448167 0.999928 -5.38033e-05
-0.0114502 -0.00415737 -0.0114499 -0.00415709 0.999934 -4.76014e-05
-0.0109083 -0.00383274 -0.0109081 -0.00383251 0.999941 -4.18078e-05
-0.0103665 -0.00350811 -0.0103663 -0.00350792 0.707069 -0.707128
-0.009812 -0.00318348 -0.00981184 -0.00318332 0.707073 -0.707125
-0.00927014 -0.00285885 -0.00927001 -0.00285872 0.999957 -2.65015e-05
-0.00872829 -0.00253422 -0.00872818 -0.00253412 0.999962 -2.21191e-05
-0.00817383 -0.00220959 -0.00817374 -0.00220951 0.999967 -1.80606e-05
-0.00763198 -0.00188496 -0.0076319 -0.0018849 0.999971 -1.43858e-05
-0.0141846 -0.00513127 -0.0141842 -0.00513073 0.707036 -0.707149
-0.0136428 -0.00480664 -0.0136424 -0.00480617 0.999907 -6.55736e-05
-0.0130883 -0.00448201 -0.013088 -0.00448161 0.999914 -5.86601e-05
-0.0125465 -0.00415737 -0.0125461 -0.00415704 0.999921 -5.21589e-05
-0.0120046 -0.00383274 -0.0120043 -0.00383246 0.707056 -0.707134
-0.0114502 -0.00350811 -0.0114499 -0.00350787 0.70706 -0.707131
-0.0109083 -0.00318348 -0.0109081 -0.00318329 0.707065 -0.707128
-0.0103665 -0.00285885 -0.0103663 -0.00285869 0.999946 -2.96356e-05
-0.009812 -0.00253422 -0.00981184 -0.00253409 0.999952 -2.48653e-05
-0.00927014 -0.00220959 -0.00927001 -0.00220949 0.999957 -2.04829e-05
-0.00872829 -0.00188496 -0.00872818 -0.00188488 0.999962 -1.64522e-05
-0.00817383 -0.00156032 -0.00817374 -0.00156027 0.999967 -1.27537e-05
-0.0141846 -0.00448201 -0.0141842 -0.00448154 0.999899 -6.35733e-05
-0.0136428 -0.00415737 -0.0136424 -0.00415698 0.707041 -0.707141
-0.0130883 -0.00383274 -0.013088 -0.00383241 0.707046 -0.707137
-0.0125465 -0.00350811 -0.0125461 -0.00350783 0.999921 -4.40132e-05
-0.0120046 -0.00318348 -0.0120043 -0.00318325 0.999928 -3.82155e-05
-0.0114502 -0.00285885 -0.0114499 -0.00285866 0.999934 -3.27335e-05
-0.0109083 -0.00253422 -0.0109081 -0.00253406 0.707065 -0.707124
-0.0103665 -0.00220959 -0.0103663 -0.00220947 0.707069 -0.707121
-0.009812 -0.00188496 -0.00981184 -0.00188486 0.999952 -1.84949e-05
-0.00927014 -0.00156032 -0.00927001 -0.00156026 0.999957 -1.44642e-05
-0.00872829 -0.00123569 -0.00872818 -0.00123565 0.999962 -1.07853e-05
-0.0141846 -0.00383274 -0.0141842 -0.00383235 0.707036 -0.70714
-0.0136428 -0.00350811 -0.0136424 -0.00350778 0.999907 -4.78588e-05
-0.0130883 -0.00318348 -0.013088 -0.0031832 0.707046 -0.707133
-0.0125465 -0.00285885 -0.0125461 -0.00285862 0.707051 -0.707129
-0.0120046 -0.00253422 -0.0120043 -0.00253403 0.707056 -0.707126
-0.0114502 -0.00220959 -0.0114499 -0.00220944 0.70706 -0.707123
-0.0109083 -0.00188496 -0.0109081 -0.00188484 0.707065 -0.70712
-0.0103665 -0.00156032 -0.0103663 -0.00156024 0.707069 -0.707117
-0.009812 -0.00123569 -0.00981184 -0.00123563 0.999952 -1.21244e-05
-0.00927014 -0.000911062 -0.00927001 -0.000911023 0.999957 -8.44555e-06
-0.0141846 -0.00318348 -0.0141842 -0.00318315 0.999899 -4.51549e-05
-0.0136428 -0.00285885 -0.0136424 -0.00285858 0.707041 -0.707131
-0.0130883 -0.00253422 -0.013088 -0.002534 0.707046 -0.707128
-0.0125465 -0.00220959 -0.0125461 -0.00220941 0.707051 -0.707125
-0.0120046 -0.00188496 -0.0120043 -0.00188482 0.999928 -2.26276e-05
-0.0114502 -0.00156032 -0.0114499 -0.00156022 0.999934 -1.78656e-05
-0.0109083 -0.00123569 -0.0109081 -0.00123562 0.999941 -1.34791e-05
-0.0103665 -0.000911062 -0.0103663 -0.000911013 0.999946 -9.44431e-06
-0.009812 -0.000586431 -0.00981184 -0.000586402 0.999952 -5.75396e-06
-0.0141846 -0.00253422 -0.0141842 -0.00253396 0.707036 -0.70713
-0.0136428 -0.00220959 -0.0136424 -0.00220938 0.707041 -0.707126
-0.0130883 -0.00188496 -0.013088 -0.00188479 0.999914 -2.46702e-05
-0.0125465 -0.00156032 -0.0125461 -0.0015602 0.707051 -0.70712
-0.0120046 -0.00123569 -0.0120043 -0.0012356 0.707056 -0.707117
-0.0114502 -0.000911062 -0.0114499 -0.000911002 0.70706 -0.707114
-0.0109083 -0.000586431 -0.0109081 -0.000586396 0.707065 -0.707111
-0.0103665 -0.000261799 -0.0103663 -0.000261785 0.999946 -2.71388e-06
-0.0141846 -0.00188496 -0.0141842 -0.00188476 0.707036 -0.707124
-0.0136428 -0.00156032 -0.0136424 -0.00156018 0.999907 -2.12865e-05
-0.0130883 -0.00123569 -0.013088 -0.00123559 0.707046 -0.707118
-0.0125465 -0.000911062 -0.0125461 -0.00091099 0.999921 -1.14303e-05
-0.0120046 -0.000586431 -0.0120043 -0.000586388 0.999928 -7.03971e-06
-0.0114502 -0.000261799 -0.0114499 -0.000261782 0.999934 -2.99758e-06
-0.0109083 6.28319e-05 -0.0109081 6.28281e-05 0.999941 6.85376e-07
-0.0103665 -0.00870221 -0.0103663 -0.00870163 -0.499973 -0.865948
-0.009812 -0.00837758 -0.00981184 -0.00837708 -0.499976 -0.865954
-0.00927014 -0.00805295 -0.00927001 -0.00805252 -0.499979 -0.86596
-0.00872829 -0.00772832 -0.00872818 -0.00772795 -0.965889 -0.258746
-0.00817383 -0.00740369 -0.00817374 -0.00740337 -0.499983 -0.865971
-0.00763198 -0.00707906 -0.0076319 -0.00707879 -0.965898 -0.25876
-0.00709012 -0.00675442 -0.00709006 -0.0067542 -0.499987 -0.865982
-0.0103665 -0.00935147 -0.0103663 -0.00935084 -0.499973 -0.865939
-0.009812 -0.00902684 -0.00981184 -0.00902629 -0.965879 -0.258723
-0.00927014 -0.00870221 -0.00927001 -0.00870173 -0.499979 -0.865952
-0.00872829 -0.00837758 -0.00872818 -0.00837716 -0.965889 -0.258739
-0.00817383 -0.00805295 -0.00817374 -0.00805259 -0.499983 -0.865964
-0.00763198 -0.00772832 -0.0076319 -0.00772802 -0.965898 -0.258754
-0.00709012 -0.00740369 -0.00709006 -0.00740343 -0.965902 -0.258761
-0.00654827 -0.00707906 -0.00654822 -0.00707884 -0.965905 -0.258768
-0.0103665 -0.0100007 -0.0103663 -0.01 -0.499973 -0.86593
-0.009812 -0.00967611 -0.00981184 -0.00967549 -0.499976 -0.865937
-0.00927014 -0.00935147 -0.00927001 -0.00935094 -0.965884 -0.258724
-0.00872829 -0.00902684 -0.00872818 -0.00902638 -0.499981 -0.865951
-0.00817383 -0.00870221 -0.00817374 -0.00870181 -0.965894 -0.258741
-0.00763198 -0.00837758 -0.0076319 -0.00837724 -0.965898 -0.258748
-0.00709012 -0.00805295 -0.00709006 -0.00805266 -0.499987 -0.865969
-0.00654827 -0.00772832 -0.00654822 -0.00772808 -0.499989 -0.865974
-0.00599381 -0.00740369 -0.00599377 -0.00740349 -0.499991 -0.865979
-0.0103665 -0.01065 -0.0103663 -0.0106492 -0.965874 -0.258698
-0.009812 -0.0103254 -0.00981184 -0.0103247 -0.965879 -0.258707
-0.00927014 -0.0100007 -0.00927001 -0.0100001 -0.499979 -0.865936
-0.00872829 -0.00967611 -0.00872818 -0.00967559 -0.499981 -0.865943
-0.00817383 -0.00935147 -0.00817374 -0.00935103 -0.965894 -0.258734
-0.00763198 -0.00902684 -0.0076319 -0.00902646 -0.499985 -0.865956
-0.00709012 -0.00870221 -0.00709006 -0.00870188 -0.965902 -0.25875
-0.00654827 -0.00837758 -0.00654822 -0.0083773 -0.499989 -0.865968
-0.00599381 -0.00805295 -0.00599377 -0.00805272 -0.965908 -0.258764
-0.00545195 -0.00772832 -0.00545193 -0.00772813 -0.965911 -0.258771
-0.0103665 -0.0112993 -0.0103663 -0.0112984 -0.965874 -0.258689
-0.009812 -0.0109746 -0.00981184 -0.0109739 -0.499976 -0.865919
-0.00927014 -0.01065 -0.00927001 -0.0106493 -0.965884 -0.258709
-0.00872829 -0.0103254 -0.00872818 -0.0103248 -0.965889 -0.258718
-0.00817383 -0.0100007 -0.00817374 -0.0100002 -0.965894 -0.258727
-0.00763198 -0.00967611 -0.0076319 -0.00967567 -0.965898 -0.258736
-0.00709012 -0.00935147 -0.00709006 -0.0093511 -0.499987 -0.865954
-0.00654827 -0.00902684 -0.00654822 -0.00902653 -0.499989 -0.865961
-0.00599381 -0.00870221 -0.00599377 -0.00870195 -0.965908 -0.258759
-0.00545195 -0.00837758 -0.00545193 -0.00837736 -0.499993 -0.865972
-0.0049101 -0.00805295 -0.00491008 -0.00805277 -0.499994 -0.865978
-0.0103665 -0.0119485 -0.0103663 -0.0119476 -0.965874 -0.258681
-0.009812 -0.0116239 -0.00981184 -0.0116231 -0.965879 -0.258691
-0.00927014 -0.0112993 -0.00927001 -0.0112985 -0.965884 -0.258701
-0.00872829 -0.0109746 -0.00872818 -0.010974 -0.499981 -0.865925
-0.00817383 -0.01065 -0.00817374 -0.0106494 -0.499983 -0.865933
-0.00763198 -0.0103254 -0.0076319 -0.0103249 -0.965898 -0.258729
-0.00709012 -0.0100007 -0.00709006 -0.0100003 -0.499987 -0.865947
-0.00654827 -0.00967611 -0.00654822 -0.00967575 -0.965905 -0.258746
-0.00599381 -0.00935147 -0.00599377 -0.00935117 -0.499991 -0.86596
-0.00545195 -0.00902684 -0.00545193 -0.00902659 -0.965911 -0.258761
-0.0049101 -0.00870221 -0.00491008 -0.008702 -0.965914 -0.258768
-0.00435564 -0.00837758 -0.00435563 -0.0083774 -0.965917 -0.258775
-0.0103665 -0.0125978 -0.0103663 -0.0125968 -0.965874 -0.258672
-0.009812 -0.0122732 -0.00981184 -0.0122723 -0.499976 -0.8659
-0.00927014 -0.0119485 -0.00927001 -0.0119477 -0.965884 -0.258694
-0.00872829 -0.0116239 -0.00872818 -0.0116232 -0.965889 -0.258704
-0.00817383 -0.0112993 -0.00817374 -0.0112986 -0.965894 -0.258713
-0.00763198 -0.0109746 -0.0076319 -0.0109741 -0.965898 -0.258723
-0.00709012 -0.01065 -0.00709006 -0.0106495 -0.499987 -0.865939
-0.00654827 -0.0103254 -0.00654822 -0.010325 -0.965905 -0.25874
-0.00599381 -0.0100007 -0.00599377 -0.0100004 -0.499991 -0.865952
-0.00545195 -0.00967611 -0.00545193 -0.00967581 -0.965911 -0.258756
-0.0049101 -0.00935147 -0.00491008 -0.00935123 -0.965914 -0.258763
-0.00435564 -0.00902684 -0.00435563 -0.00902663 -0.965917 -0.258771
-0.00381379 -0.00870221 -0.00381378 -0.00870204 -0.965919 -0.258777
-0.009812 -0.0129224 -0.00981184 -0.0129214 -0.965879 -0.258675
-0.00927014 -0.0125978 -0.00927001 -0.0125969 -0.965884 -0.258686
-0.00872829 -0.0122732 -0.00872818 -0.0122724 -0.499981 -0.865907
-0.00817383 -0.0119485 -0.00817374 -0.0119478 -0.965894 -0.258706
-0.00763198 -0.0116239 -0.0076319 -0.0116233 -0.499985 -0.865923
-0.00709012 -0.0112993 -0.00709006 -0.0112987 -0.965902 -0.258725
-0.00654827 -0.0109746 -0.00654822 -0.0109742 -0.965905 -0.258734
-0.00599381 -0.01065 -0.00599377 -0.0106496 -0.499991 -0.865944
-0.00545195 -0.0103254 -0.00545193 -0.010325 -0.965911 -0.258751
-0.0049101 -0.0100007 -0.00491008 -0.0100004 -0.965914 -0.258759
-0.00435564 -0.00967611 -0.00435563 -0.00967586 -0.499995 -0.865964
-0.00381379 -0.00935147 -0.00381378 -0.00935127 -0.499996 -0.86597
-0.00927014 -0.013247 -0.00927001 -0.0132461 -0.499979 -0.865888
-0.00872829 -0.0129224 -0.00872818 -0.0129216 -0.965889 -0.258688
-0.00817383 -0.0125978 -0.00817374 -0.012597 -0.965894 -0.258699
-0.00763198 -0.0122732 -0.0076319 -0.0122725 -0.965898 -0.258709
-0.00709012 -0.0119485 -0.00709006 -0.0119479 -0.965902 -0.258719
-0.00654827 -0.0116239 -0.00654822 -0.0116234 -0.499989 -0.865929
-0.00599381 -0.0112993 -0.00599377 -0.0112988 -0.965908 -0.258737
-0.00545195 -0.0109746 -0.00545193 -0.0109742 -0.965911 -0.258746
-0.0049101 -0.01065 -0.00491008 -0.0106497 -0.499994 -0.86595
-0.00435564 -0.0103254 -0.00435563 -0.0103251 -0.965917 -0.258762
-0.00381379 -0.0100007 -0.00381378 -0.0100005 -0.965919 -0.258769
-0.00872829 -0.0135717 -0.00872818 -0.0135707 -0.965889 -0.258681
-0.00817383 -0.013247 -0.00817374 -0.0132462 -0.965894 -0.258692
-0.00763198 -0.0129224 -0.0076319 -0.0129217 -0.499985 -0.865904
-0.00709012 -0.0125978 -0.00709006 -0.0125971 -0.499987 -0.865912
-0.00654827 -0.0122732 -0.00654822 -0.0122726 -0.499989 -0.86592
-0.00599381 -0.0119485 -0.00599377 -0.011948 -0.965908 -0.258731
-0.00545195 -0.0116239 -0.00545193 -0.0116235 -0.965911 -0.25874
-0.0049101 -0.0112993 -0.00491008 -0.0112989 -0.499994 -0.865942
-0.00435564 -0.0109746 -0.00435563 -0.0109743 -0.965917 -0.258757
-0.00381379 -0.01065 -0.00381378 -0.0106497 -0.965919 -0.258765
-0.00817383 -0.0138963 -0.00817374 -0.0138954 -0.499983 -0.865885
-0.00763198 -0.0135717 -0.0076319 -0.0135709 -0.499985 -0.865894
-0.00709012 -0.013247 -0.00709006 -0.0132463 -0.499987 -0.865902
-0.00654827 -0.0129224 -0.00654822 -0.0129218 -0.499989 -0.865911
-0.00599381 -0.0125978 -0.00599377 -0.0125972 -0.499991 -0.865919
-0.00545195 -0.0122732 -0.00545193 -0.0122727 -0.965911 -0.258735
-0.0049101 -0.0119485 -0.00491008 -0.0119481 -0.499994 -0.865934
-0.00435564 -0.0116239 -0.00435563 -0.0116235 -0.965917 -0.258753
-0.00381379 -0.0112993 -0.00381378 -0.0112989 -0.499996 -0.865949
-0.00763198 -0.0142209 -0.0076319 -0.01422 -0.965898 -0.258688
-0.00709012 -0.0138963 -0.00709006 -0.0138955 -0.499987 -0.865893
-0.00654827 -0.0135717 -0.00654822 -0.013571 -0.499989 -0.865901
-0.00599381 -0.013247 -0.00599377 -0.0132464 -0.499991 -0.86591
-0.00545195 -0.0129224 -0.00545193 -0.0129219 -0.499993 -0.865918
-0.0049101 -0.0125978 -0.00491008 -0.0125973 -0.499994 -0.865926
-0.00435564 -0.0122732 -0.00435563 -0.0122727 -0.965917 -0.258748
-0.00381379 -0.0119485 -0.00381378 -0.0119482 -0.499996 -0.865941
-0.00709012 -0.0145456 -0.00709006 -0.0145447 -0.499987 -0.865882
-0.00654827 -0.0142209 -0.00654822 -0.0142202 -0.499989 -0.865891
-0.00599381 -0.0138963 -0.00599377 -0.0138956 -0.499991 -0.8659
-0.00545195 -0.0135717 -0.00545193 -0.0135711 -0.499993 -0.865909
-0.0049101 -0.013247 -0.00491008 -0.0132465 -0.499994 -0.865917
-0.00435564 -0.0129224 -0.00435563 -0.0129219 -0.499995 -0.865925
-0.00381379 -0.0125978 -0.00381378 -0.0125974 -0.499996 -0.865933
-0.0180028 -0.00870221 -0.0180019 -0.00870069 -0.499919 0.866071
-0.017461 -0.00837758 -0.0174601 -0.00837621 0.25878 0.965854
-0.0169065 -0.00805295 -0.0169057 -0.00805171 -0.499929 0.866065
-0.0163647 -0.00772832 -0.0163639 -0.00772721 0.258784 0.965864
-0.0158228 -0.00740369 -0.0158221 -0.00740269 -0.499937 0.86606
-0.0152683 -0.00707906 -0.0152678 -0.00707817 0.258789 0.965874
-0.0147265 -0.00675442 -0.014726 -0.00675364 0.258791 0.965878
-0.0180028 -0.00935147 -0.0180019 -0.00934982 -0.499919 0.866072
-0.017461 -0.00902684 -0.0174601 -0.00902534 -0.499924 0.866069
-0.0169065 -0.00870221 -0.0169057 -0.00870086 -0.499929 0.866066
-0.0163647 -0.00837758 -0.0163639 -0.00837636 0.258784 0.965856
-0.0158228 -0.00805295 -0.0158221 -0.00805185 0.258787 0.965862
-0.0152683 -0.00772832 -0.0152678 -0.00772734 0.258789 0.965866
-0.0147265 -0.00740369 -0.014726 -0.00740282 -0.499946 0.866056
-0.0141846 -0.00707906 -0.0141842 -0.00707828 0.258793 0.965876
-0.0180028 -0.0100007 -0.0180019 -0.00999895 -0.499919 0.866072
-0.017461 -0.00967611 -0.0174601 -0.00967448 -0.499924 0.866069
-0.0169065 -0.00935147 -0.0169057 -0.00935 -0.499929 0.866067
-0.0163647 -0.00902684 -0.0163639 -0.00902551 -0.499933 0.866064
-0.0158228 -0.00870221 -0.0158221 -0.00870101 0.258787 0.965854
-0.0152683 -0.00837758 -0.0152678 -0.00837651 -0.499942 0.866059
-0.0147265 -0.00805295 -0.014726 -0.00805199 0.258791 0.965864
-0.0141846 -0.00772832 -0.0141842 -0.00772746 0.258793 0.965869
-0.0136428 -0.00740369 -0.0136424 -0.00740293 0.258795 0.965873
-0.0180028 -0.01065 -0.0180019 -0.0106481 -0.499919 0.866072
-0.017461 -0.0103254 -0.0174601 -0.0103236 -0.499924 0.866069
-0.0169065 -0.0100007 -0.0169057 -0.00999914 -0.499929 0.866067
-0.0163647 -0.00967611 -0.0163639 -0.00967466 -0.499933 0.866064
-0.0158228 -0.00935147 -0.0158221 -0.00935017 0.258787 0.965845
-0.0152683 -0.00902684 -0.0152678 -0.00902567 0.258789 0.965851
-0.0147265 -0.00870221 -0.014726 -0.00870116 0.258791 0.965856
-0.0141846 -0.00837758 -0.0141842 -0.00837664 0.258793 0.965861
-0.0136428 -0.00805295 -0.0136424 -0.00805211 -0.499953 0.866052
-0.0130883 -0.00772832 -0.013088 -0.00772758 0.258797 0.965871
-0.0180028 -0.0112993 -0.0180019 -0.0112972 -0.499919 0.866072
-0.017461 -0.0109746 -0.0174601 -0.0109727 -0.499924 0.866069
-0.0169065 -0.01065 -0.0169057 -0.0106483 -0.499929 0.866066
-0.0163647 -0.0103254 -0.0163639 -0.0103238 -0.499933 0.866064
-0.0158228 -0.0100007 -0.0158221 -0.00999932 0.258787 0.965837
-0.0152683 -0.00967611 -0.0152678 -0.00967483 -0.499942 0.866059
-0.0147265 -0.00935147 -0.014726 -0.00935032 0.258791 0.965848
-0.0141846 -0.00902684 -0.0141842 -0.00902581 -0.49995 0.866054
-0.0136428 -0.00870221 -0.0136424 -0.00870129 0.258795 0.965859
-0.0130883 -0.00837758 -0.013088 -0.00837676 0.258797 0.965864
-0.0125465 -0.00805295 -0.0125461 -0.00805223 -0.499961 0.866048
-0.0180028 -0.0119485 -0.0180019 -0.0119463 -0.499919 0.866071
-0.017461 -0.0116239 -0.0174601 -0.0116219 -0.499924 0.866068
-0.0169065 -0.0112993 -0.0169057 -0.0112974 0.258782 0.965815
-0.0163647 -0.0109746 -0.0163639 -0.0109729 0.258784 0.965821
-0.0158228 -0.01065 -0.0158221 -0.0106485 -0.499937 0.866061
-0.0152683 -0.0103254 -0.0152678 -0.010324 0.258789 0.965834
-0.0147265 -0.0100007 -0.014726 -0.00999949 0.258791 0.965839
-0.0141846 -0.00967611 -0.0141842 -0.00967498 -0.49995 0.866053
-0.0136428 -0.00935147 -0.0136424 -0.00935047 0.258795 0.965851
-0.0130883 -0.00902684 -0.013088 -0.00902595 -0.499957 0.866049
-0.0125465 -0.00870221 -0.0125461 -0.00870142 -0.499961 0.866047
-0.0120046 -0.00837758 -0.0120043 -0.00837688 -0.499964 0.866045
-0.0180028 -0.0125978 -0.0180019 -0.0125954 -0.499919 0.86607
-0.017461 -0.0122732 -0.0174601 -0.012271 0.25878 0.965798
-0.0169065 -0.0119485 -0.0169057 -0.0119465 -0.499929 0.866065
-0.0163647 -0.0116239 -0.0163639 -0.0116221 0.258784 0.965811
-0.0158228 -0.0112993 -0.0158221 -0.0112976 0.258787 0.965818
-0.0152683 -0.0109746 -0.0152678 -0.0109731 0.258789 0.965824
-0.0147265 -0.01065 -0.014726 -0.0106486 -0.499946 0.866055
-0.0141846 -0.0103254 -0.0141842 -0.0103241 0.258793 0.965836
-0.0136428 -0.0100007 -0.0136424 -0.00999964 0.258795 0.965842
-0.0130883 -0.00967611 -0.013088 -0.00967513 -0.499957 0.866048
-0.0125465 -0.00935147 -0.0125461 -0.0093506 0.258799 0.965853
-0.0120046 -0.00902684 -0.0120043 -0.00902607 0.2588 0.965858
-0.0114502 -0.00870221 -0.0114499 -0.00870153 -0.499967 0.866042
-0.017461 -0.0129224 -0.0174601 -0.0129201 -0.499924 0.866066
-0.0169065 -0.0125978 -0.0169057 -0.0125957 0.258782 0.965794
-0.0163647 -0.0122732 -0.0163639 -0.0122712 -0.499933 0.866061
-0.0158228 -0.0119485 -0.0158221 -0.0119467 0.258787 0.965808
-0.0152683 -0.0116239 -0.0152678 -0.0116223 -0.499942 0.866056
-0.0147265 -0.0112993 -0.014726 -0.0112978 0.258791 0.965821
-0.0141846 -0.0109746 -0.0141842 -0.0109733 -0.49995 0.866051
-0.0136428 -0.01065 -0.0136424 -0.0106488 0.258795 0.965833
-0.0130883 -0.0103254 -0.013088 -0.0103243 0.258797 0.965839
-0.0125465 -0.0100007 -0.0125461 -0.00999978 -0.499961 0.866045
-0.0120046 -0.00967611 -0.0120043 -0.00967526 -0.499964 0.866043
-0.0114502 -0.00935147 -0.0114499 -0.00935072 -0.499967 0.866041
-0.0169065 -0.013247 -0.0169057 -0.0132448 -0.499929 0.866061
-0.0163647 -0.0129224 -0.0163639 -0.0129203 0.258784 0.96579
-0.0158228 -0.0125978 -0.0158221 -0.0125959 -0.499937 0.866056
-0.0152683 -0.0122732 -0.0152678 -0.0122714 0.258789 0.965805
-0.0147265 -0.0119485 -0.014726 -0.0119469 -0.499946 0.866052
-0.0141846 -0.0116239 -0.0141842 -0.0116225 0.258793 0.965818
-0.0136428 -0.0112993 -0.0136424 -0.011298 -0.499953 0.866047
-0.0130883 -0.0109746 -0.013088 -0.0109735 -0.499957 0.866045
-0.0125465 -0.01065 -0.0125461 -0.010649 0.258799 0.965836
-0.0120046 -0.0103254 -0.0120043 -0.0103244 0.2588 0.965842
-0.0114502 -0.0100007 -0.0114499 -0.00999991 -0.499967 0.866039
-0.0163647 -0.0135717 -0.0163639 -0.0135694 -0.499933 0.866057
-0.0158228 -0.013247 -0.0158221 -0.013245 0.258787 0.965787
-0.0152683 -0.0129224 -0.0152678 -0.0129206 0.258789 0.965794
-0.0147265 -0.0125978 -0.014726 -0.0125961 0.258791 0.965801
-0.0141846 -0.0122732 -0.0141842 -0.0122716 -0.49995 0.866047
-0.0136428 -0.0119485 -0.0136424 -0.0119471 -0.499953 0.866045
-0.0130883 -0.0116239 -0.013088 -0.0116226 0.258797 0.965821
